  4.34396750e+04  2.19000100e+02  0.00000000e+00  1.61562500e+00
  4.34396750e+04  2.17631350e+02  0.00000000e+00  1.50000000e+00
  4.34396750e+04  2.16262600e+02  0.00000000e+00  1.61562500e+00
  4.34396750e+04  2.14893850e+02  0.00000000e+00  1.61562500e+00
  4.34396750e+04  2.13525100e+02  0.00000000e+00  1.73125000e+00
  4.34396750e+04  2.12156350e+02  0.00000000e+00  1.61562500e+00
  4.34396750e+04  2.10787600e+02  0.00000000e+00  1.73125000e+00
  4.34396750e+04  2.09418850e+02  0.00000000e+00  1.73125000e+00
  4.34396750e+04  2.08050100e+02  0.00000000e+00  1.84687500e+00
  4.34396750e+04  2.06681350e+02  0.00000000e+00  1.84687500e+00
  4.34396750e+04  2.05312600e+02  0.00000000e+00  1.84687500e+00
  4.34396750e+04  2.03943850e+02  0.00000000e+00  2.07812500e+00
  4.34396750e+04  2.02575100e+02  1.72230181e+03  1.96250000e+00
  4.34396750e+04  2.01206350e+02  6.76665681e+03  1.96250000e+00
  4.34396750e+04  1.99837600e+02  9.72118611e+03  1.96250000e+00
  4.34396750e+04  1.98468850e+02  1.93501232e+04  1.96250000e+00
  4.34396750e+04  1.97100100e+02  3.24816512e+04  1.84687500e+00
  4.34396750e+04  1.95731350e+02  4.13741328e+04  1.96250000e+00
  4.34396750e+04  1.94362600e+02  5.59303456e+04  1.96250000e+00
  4.34396750e+04  1.92993850e+02  7.40546679e+04  1.84687500e+00
  4.34396750e+04  1.91625100e+02  9.61633026e+04  1.84687500e+00
  4.34396750e+04  1.90256350e+02  1.20207107e+05  1.96250000e+00
  4.34396750e+04  1.88887600e+02  1.40269267e+05  1.84687500e+00
  4.34396750e+04  1.87518850e+02  1.66184043e+05  1.84687500e+00
  4.34396750e+04  1.86150100e+02  1.88600905e+05  1.84687500e+00
  4.34396750e+04  1.84781350e+02  2.14382058e+05  1.96250000e+00
  4.34396750e+04  1.83412600e+02  2.50953907e+05  1.84687500e+00
  4.34396750e+04  1.82043850e+02  2.60276042e+05  1.84687500e+00
  4.34396750e+04  1.80675100e+02  2.98439130e+05  1.84687500e+00
  4.34396750e+04  1.79306350e+02  3.22090857e+05  1.84687500e+00
  4.34396750e+04  1.77937600e+02  3.80726626e+05  1.96250000e+00
  4.34396750e+04  1.76568850e+02  4.14719344e+05  1.84687500e+00
  4.34396750e+04  1.75200100e+02  4.17758562e+05  1.84687500e+00
  4.34396750e+04  1.73831350e+02  4.69004679e+05  1.73125000e+00
  4.34396750e+04  1.72462600e+02  4.81229402e+05  1.84687500e+00
  4.34396750e+04  1.71093850e+02  5.01774457e+05  1.84687500e+00
  4.34396750e+04  1.69725100e+02  5.21347790e+05  1.84687500e+00
  4.34396750e+04  1.68356350e+02  5.47982294e+05  1.84687500e+00
  4.34396750e+04  1.66987600e+02  6.00185404e+05  1.84687500e+00
  4.34396750e+04  1.65618850e+02  6.41745995e+05  1.73125000e+00
  4.34396750e+04  1.64250100e+02  6.56182735e+05  1.73125000e+00
  4.34396750e+04  1.62881350e+02  6.84874485e+05  1.73125000e+00
  4.34396750e+04  1.61512600e+02  7.12161889e+05  1.84687500e+00
  4.34396750e+04  1.60143850e+02  7.23747246e+05  1.84687500e+00
  4.34396750e+04  1.58775100e+02  7.54022435e+05  1.73125000e+00
  4.34396750e+04  1.57406350e+02  7.61800983e+05  1.73125000e+00
  4.34396750e+04  1.56037600e+02  7.78592662e+05  1.84687500e+00
  4.34396750e+04  1.54668850e+02  8.08278531e+05  1.73125000e+00
  4.34396750e+04  1.53300100e+02  7.84663505e+05  1.84687500e+00
  4.34396750e+04  1.51931350e+02  8.70276737e+05  1.84687500e+00
  4.34396750e+04  1.50562600e+02  8.45028055e+05  1.73125000e+00
  4.34396750e+04  1.49193850e+02  8.83273356e+05  1.73125000e+00
  4.34396750e+04  1.47825100e+02  9.09892884e+05  1.73125000e+00
  4.34396750e+04  1.46456350e+02  8.81616590e+05  1.61562500e+00
  4.34396750e+04  1.45087600e+02  9.39935958e+05  1.61562500e+00
  4.34396750e+04  1.43718850e+02  9.30984876e+05  1.73125000e+00
  4.34396750e+04  1.42350100e+02  9.24099057e+05  1.61562500e+00
  4.34396750e+04  1.40981350e+02  9.31528620e+05  1.50000000e+00
  4.34396750e+04  1.39612600e+02  9.34948777e+05  1.50000000e+00
  4.34396750e+04  1.38243850e+02  1.02824264e+06  1.84687500e+00
  4.34396750e+04  1.36875100e+02  9.70945331e+05  1.50000000e+00
  4.34396750e+04  1.35506350e+02  9.75356050e+05  1.61562500e+00
  4.34396750e+04  1.34137600e+02  9.81136464e+05  1.50000000e+00
  4.34396750e+04  1.32768850e+02  9.97103946e+05  1.73125000e+00
  4.34396750e+04  1.31400100e+02  1.01044234e+06  1.50000000e+00
  4.34396750e+04  1.30031350e+02  1.01214577e+06  1.61562500e+00
  4.34396750e+04  1.28662600e+02  1.00768831e+06  1.50000000e+00
  4.34396750e+04  1.27293850e+02  1.05261637e+06  1.61562500e+00
  4.34396750e+04  1.25925100e+02  9.88563706e+05  1.50000000e+00
  4.34396750e+04  1.24556350e+02  1.01485272e+06  1.50000000e+00
  4.34396750e+04  1.23187600e+02  1.00386889e+06  1.50000000e+00
  4.34396750e+04  1.21818850e+02  1.02374366e+06  1.50000000e+00
  4.34396750e+04  1.20450100e+02  1.02708611e+06  1.50000000e+00
  4.34396750e+04  1.19081350e+02  1.03962642e+06  1.61562500e+00
  4.34396750e+04  1.17712600e+02  1.03114141e+06  1.61562500e+00
  4.34396750e+04  1.16343850e+02  1.05779192e+06  1.73125000e+00
  4.34396750e+04  1.14975100e+02  1.06362299e+06  1.61562500e+00
  4.34396750e+04  1.13606350e+02  1.04890133e+06  1.50000000e+00
  4.34396750e+04  1.12237600e+02  1.03882827e+06  1.50000000e+00
  4.34396750e+04  1.10868850e+02  1.00560772e+06  1.50000000e+00
  4.34396750e+04  1.09500100e+02  1.04681283e+06  1.50000000e+00
  4.34396750e+04  1.08131350e+02  1.04783138e+06  1.50000000e+00
  4.34396750e+04  1.06762600e+02  1.03552899e+06  1.50000000e+00
  4.34396750e+04  1.05393850e+02  1.02643245e+06  1.50000000e+00
  4.34396750e+04  1.04025100e+02  1.01777744e+06  1.50000000e+00
  4.34396750e+04  1.02656350e+02  1.01001704e+06  1.50000000e+00
  4.34396750e+04  1.01287600e+02  9.99851295e+05  1.50000000e+00
  4.34396750e+04  9.99188500e+01  1.00501173e+06  1.50000000e+00
  4.34396750e+04  9.85501000e+01  1.01338647e+06  1.50000000e+00
  4.34396750e+04  9.71813500e+01  9.88916333e+05  1.50000000e+00
  4.34396750e+04  9.58126000e+01  9.83861291e+05  1.50000000e+00
  4.34396750e+04  9.44438500e+01  9.76606951e+05  1.50000000e+00
  4.34396750e+04  9.30751000e+01  9.46217763e+05  1.50000000e+00
  4.34396750e+04  9.17063500e+01  9.64557078e+05  1.50000000e+00
  4.34396750e+04  9.03376000e+01  9.73268663e+05  1.50000000e+00
  4.34396750e+04  8.89688500e+01  9.50294548e+05  1.50000000e+00
  4.34396750e+04  8.76001000e+01  9.66724005e+05  1.61562500e+00
  4.34396750e+04  8.62313500e+01  9.45171901e+05  1.50000000e+00
  4.34396750e+04  8.48626000e+01  9.26601007e+05  1.50000000e+00
  4.34396750e+04  8.34938500e+01  9.21909099e+05  1.50000000e+00
  4.34396750e+04  8.21251000e+01  9.14351201e+05  1.50000000e+00
  4.34396750e+04  8.07563500e+01  9.16390315e+05  1.50000000e+00
  4.34396750e+04  7.93876000e+01  8.98588995e+05  1.50000000e+00
  4.34396750e+04  7.80188500e+01  8.67297435e+05  1.50000000e+00
  4.34396750e+04  7.66501000e+01  8.82595690e+05  1.50000000e+00
  4.34396750e+04  7.52813500e+01  8.45673757e+05  1.50000000e+00
  4.34396750e+04  7.39126000e+01  8.41442231e+05  1.50000000e+00
  4.34396750e+04  7.25438500e+01  8.21806850e+05  1.50000000e+00
  4.34396750e+04  7.11751000e+01  8.10015249e+05  1.50000000e+00
  4.34396750e+04  6.98063500e+01  7.91339546e+05  1.50000000e+00
  4.34396750e+04  6.84376000e+01  7.70471303e+05  1.50000000e+00
  4.34396750e+04  6.70688500e+01  7.60636437e+05  1.50000000e+00
  4.34396750e+04  6.57001000e+01  7.42709103e+05  1.50000000e+00
  4.34396750e+04  6.43313500e+01  7.10363674e+05  1.50000000e+00
  4.34396750e+04  6.29626000e+01  7.01358851e+05  1.50000000e+00
  4.34396750e+04  6.15938500e+01  6.88868104e+05  1.50000000e+00
  4.34396750e+04  6.02251000e+01  6.69160796e+05  1.50000000e+00
  4.34396750e+04  5.88563500e+01  6.51093798e+05  1.50000000e+00
  4.34396750e+04  5.74876000e+01  6.24146176e+05  1.50000000e+00
  4.34396750e+04  5.61188500e+01  5.93520038e+05  1.50000000e+00
  4.34396750e+04  5.47501000e+01  5.96107335e+05  1.50000000e+00
  4.34396750e+04  5.33813500e+01  5.57402699e+05  1.50000000e+00
  4.34396750e+04  5.20126000e+01  5.51223881e+05  1.50000000e+00
  4.34396750e+04  5.06438500e+01  5.22547974e+05  1.50000000e+00
  4.34396750e+04  4.92751000e+01  4.98463250e+05  1.50000000e+00
  4.34396750e+04  4.79063500e+01  4.84375881e+05  1.50000000e+00
  4.34396750e+04  4.65376000e+01  4.64619863e+05  1.50000000e+00
  4.34396750e+04  4.51688500e+01  4.35810823e+05  1.50000000e+00
  4.34396750e+04  4.38001000e+01  4.20251923e+05  1.50000000e+00
  4.34396750e+04  4.24313500e+01  3.91591224e+05  1.50000000e+00
  4.34396750e+04  4.10626000e+01  3.67273122e+05  1.50000000e+00
  4.34396750e+04  3.96938500e+01  3.59909780e+05  1.50000000e+00
  4.34396750e+04  3.83251000e+01  3.33727444e+05  1.50000000e+00
  4.34396750e+04  3.69563500e+01  3.16586384e+05  1.50000000e+00
  4.34396750e+04  3.55876000e+01  3.00788582e+05  1.50000000e+00
  4.34396750e+04  3.42188500e+01  2.80987033e+05  1.50000000e+00
  4.34396750e+04  3.28501000e+01  2.57139035e+05  1.50000000e+00
  4.34396750e+04  3.14813500e+01  2.39387099e+05  1.50000000e+00
  4.34396750e+04  3.01126000e+01  2.22257535e+05  1.50000000e+00
  4.34396750e+04  2.87438500e+01  2.01807814e+05  1.50000000e+00
  4.34396750e+04  2.73751000e+01  1.85010006e+05  1.50000000e+00
  4.34396750e+04  2.60063500e+01  1.71443324e+05  1.50000000e+00
  4.34396750e+04  2.46376000e+01  1.55670565e+05  1.50000000e+00
  4.34396750e+04  2.32688500e+01  1.40674293e+05  1.50000000e+00
  4.34396750e+04  2.19001000e+01  1.24501601e+05  1.50000000e+00
  4.34396750e+04  2.05313500e+01  1.11342282e+05  1.50000000e+00
  4.34396750e+04  1.91626000e+01  9.77918347e+04  1.50000000e+00
  4.34396750e+04  1.77938500e+01  8.55445123e+04  1.50000000e+00
  4.34396750e+04  1.64251000e+01  7.29500935e+04  1.50000000e+00
  4.34396750e+04  1.50563500e+01  6.24151496e+04  1.50000000e+00
  4.34396750e+04  1.36876000e+01  5.28076525e+04  1.50000000e+00
  4.34396750e+04  1.23188500e+01  4.23612667e+04  1.50000000e+00
  4.34396750e+04  1.09501000e+01  3.39790928e+04  1.50000000e+00
  4.34396750e+04  9.58135000e+00  2.55309434e+04  1.50000000e+00
  4.34396750e+04  8.21260000e+00  1.96033661e+04  1.61562500e+00
  4.34396750e+04  6.84385000e+00  1.33769807e+04  1.50000000e+00
  4.34396750e+04  5.47510000e+00  8.81026788e+03  1.50000000e+00
  4.34396750e+04  4.10635000e+00  4.99098743e+03  1.50000000e+00
  4.34396750e+04  2.73760000e+00  2.25788673e+03  1.50000000e+00
  4.34396750e+04  1.36885000e+00  5.61421286e+02  1.61562500e+00
  4.34396750e+04  1.00000000e-04  3.01326346e-06  1.61562500e+00

  4.06349544e+04  2.03943850e+02  0.00000000e+00  1.73125000e+00
  4.06349544e+04  2.02669202e+02  0.00000000e+00  1.73125000e+00
  4.06349544e+04  2.01394553e+02  0.00000000e+00  1.84687500e+00
  4.06349544e+04  2.00119905e+02  0.00000000e+00  1.84687500e+00
  4.06349544e+04  1.98845256e+02  0.00000000e+00  1.96250000e+00
  4.06349544e+04  1.97570608e+02  0.00000000e+00  1.96250000e+00
  4.06349544e+04  1.96295959e+02  2.60667749e+03  1.96250000e+00
  4.06349544e+04  1.95021311e+02  5.68872719e+03  2.07812500e+00
  4.06349544e+04  1.93746663e+02  7.99022436e+03  1.96250000e+00
  4.06349544e+04  1.92472014e+02  1.65312065e+04  1.96250000e+00
  4.06349544e+04  1.91197366e+02  2.45658652e+04  1.96250000e+00
  4.06349544e+04  1.89922717e+02  3.44986332e+04  1.96250000e+00
  4.06349544e+04  1.88648069e+02  4.41273331e+04  1.96250000e+00
  4.06349544e+04  1.87373420e+02  5.77448067e+04  1.96250000e+00
  4.06349544e+04  1.86098772e+02  8.13706752e+04  1.96250000e+00
  4.06349544e+04  1.84824123e+02  8.42639420e+04  1.84687500e+00
  4.06349544e+04  1.83549475e+02  1.10843402e+05  1.96250000e+00
  4.06349544e+04  1.82274827e+02  1.35586731e+05  1.96250000e+00
  4.06349544e+04  1.81000178e+02  1.60438538e+05  1.96250000e+00
  4.06349544e+04  1.79725530e+02  1.98945562e+05  1.84687500e+00
  4.06349544e+04  1.78450881e+02  2.14865634e+05  1.84687500e+00
  4.06349544e+04  1.77176233e+02  2.38530900e+05  1.96250000e+00
  4.06349544e+04  1.75901584e+02  2.57062592e+05  1.84687500e+00
  4.06349544e+04  1.74626936e+02  2.60110894e+05  1.84687500e+00
  4.06349544e+04  1.73352288e+02  3.20553446e+05  1.96250000e+00
  4.06349544e+04  1.72077639e+02  3.52741013e+05  1.84687500e+00
  4.06349544e+04  1.70802991e+02  3.68098208e+05  1.84687500e+00
  4.06349544e+04  1.69528342e+02  3.51559899e+05  1.84687500e+00
  4.06349544e+04  1.68253694e+02  4.17078398e+05  1.84687500e+00
  4.06349544e+04  1.66979045e+02  4.18839246e+05  1.84687500e+00
  4.06349544e+04  1.65704397e+02  4.71345703e+05  1.84687500e+00
  4.06349544e+04  1.64429748e+02  4.88762841e+05  1.84687500e+00
  4.06349544e+04  1.63155100e+02  5.32185696e+05  1.84687500e+00
  4.06349544e+04  1.61880452e+02  5.28745589e+05  1.84687500e+00
  4.06349544e+04  1.60605803e+02  5.48778538e+05  1.73125000e+00
  4.06349544e+04  1.59331155e+02  5.99737596e+05  1.84687500e+00
  4.06349544e+04  1.58056506e+02  5.97391377e+05  1.84687500e+00
  4.06349544e+04  1.56781858e+02  6.34362967e+05  1.96250000e+00
  4.06349544e+04  1.55507209e+02  6.39928574e+05  1.73125000e+00
  4.06349544e+04  1.54232561e+02  6.68741392e+05  1.84687500e+00
  4.06349544e+04  1.52957912e+02  6.84730838e+05  1.84687500e+00
  4.06349544e+04  1.51683264e+02  6.94139736e+05  1.84687500e+00
  4.06349544e+04  1.50408616e+02  7.50029694e+05  1.73125000e+00
  4.06349544e+04  1.49133967e+02  7.52427351e+05  1.84687500e+00
  4.06349544e+04  1.47859319e+02  7.67226758e+05  1.84687500e+00
  4.06349544e+04  1.46584670e+02  7.94087074e+05  1.61562500e+00
  4.06349544e+04  1.45310022e+02  7.91888244e+05  1.73125000e+00
  4.06349544e+04  1.44035373e+02  8.07427336e+05  1.73125000e+00
  4.06349544e+04  1.42760725e+02  8.28218253e+05  1.84687500e+00
  4.06349544e+04  1.41486077e+02  8.18136502e+05  1.61562500e+00
  4.06349544e+04  1.40211428e+02  8.45406554e+05  1.61562500e+00
  4.06349544e+04  1.38936780e+02  8.77950132e+05  1.50000000e+00
  4.06349544e+04  1.37662131e+02  8.26470369e+05  1.73125000e+00
  4.06349544e+04  1.36387483e+02  8.70139202e+05  1.73125000e+00
  4.06349544e+04  1.35112834e+02  8.71500480e+05  1.73125000e+00
  4.06349544e+04  1.33838186e+02  9.01640887e+05  1.50000000e+00
  4.06349544e+04  1.32563537e+02  9.02093411e+05  1.61562500e+00
  4.06349544e+04  1.31288889e+02  9.12361906e+05  1.50000000e+00
  4.06349544e+04  1.30014241e+02  9.38380084e+05  1.50000000e+00
  4.06349544e+04  1.28739592e+02  9.65668392e+05  1.73125000e+00
  4.06349544e+04  1.27464944e+02  9.54605053e+05  1.61562500e+00
  4.06349544e+04  1.26190295e+02  8.81297586e+05  1.50000000e+00
  4.06349544e+04  1.24915647e+02  9.26003542e+05  1.73125000e+00
  4.06349544e+04  1.23640998e+02  9.36913170e+05  1.50000000e+00
  4.06349544e+04  1.22366350e+02  9.47557457e+05  1.61562500e+00
  4.06349544e+04  1.21091702e+02  9.39292086e+05  1.50000000e+00
  4.06349544e+04  1.19817053e+02  9.81900824e+05  1.61562500e+00
  4.06349544e+04  1.18542405e+02  9.50242062e+05  1.50000000e+00
  4.06349544e+04  1.17267756e+02  9.73385186e+05  1.50000000e+00
  4.06349544e+04  1.15993108e+02  9.75749678e+05  1.50000000e+00
  4.06349544e+04  1.14718459e+02  9.57894560e+05  1.50000000e+00
  4.06349544e+04  1.13443811e+02  9.90219881e+05  1.50000000e+00
  4.06349544e+04  1.12169162e+02  9.63796014e+05  1.50000000e+00
  4.06349544e+04  1.10894514e+02  9.84136475e+05  1.61562500e+00
  4.06349544e+04  1.09619866e+02  9.64104099e+05  1.73125000e+00
  4.06349544e+04  1.08345217e+02  9.83715444e+05  1.50000000e+00
  4.06349544e+04  1.07070569e+02  9.55682558e+05  1.61562500e+00
  4.06349544e+04  1.05795920e+02  9.49940638e+05  1.61562500e+00
  4.06349544e+04  1.04521272e+02  9.52438153e+05  1.50000000e+00
  4.06349544e+04  1.03246623e+02  9.72596147e+05  1.50000000e+00
  4.06349544e+04  1.01971975e+02  9.54595715e+05  1.61562500e+00
  4.06349544e+04  1.00697327e+02  8.95817729e+05  1.50000000e+00
  4.06349544e+04  9.94226781e+01  9.58008253e+05  1.50000000e+00
  4.06349544e+04  9.81480297e+01  9.37292707e+05  1.50000000e+00
  4.06349544e+04  9.68733813e+01  9.38530936e+05  1.61562500e+00
  4.06349544e+04  9.55987328e+01  9.31599753e+05  1.61562500e+00
  4.06349544e+04  9.43240844e+01  9.06139896e+05  1.50000000e+00
  4.06349544e+04  9.30494359e+01  9.03864300e+05  1.50000000e+00
  4.06349544e+04  9.17747875e+01  9.04242719e+05  1.50000000e+00
  4.06349544e+04  9.05001391e+01  9.13689328e+05  1.50000000e+00
  4.06349544e+04  8.92254906e+01  9.05360295e+05  1.50000000e+00
  4.06349544e+04  8.79508422e+01  8.51979719e+05  1.50000000e+00
  4.06349544e+04  8.66761938e+01  8.97629251e+05  1.50000000e+00
  4.06349544e+04  8.54015453e+01  8.78409271e+05  1.50000000e+00
  4.06349544e+04  8.41268969e+01  8.64899287e+05  1.50000000e+00
  4.06349544e+04  8.28522484e+01  8.41304052e+05  1.50000000e+00
  4.06349544e+04  8.15776000e+01  8.42652997e+05  1.50000000e+00
  4.06349544e+04  8.03029516e+01  8.00636459e+05  1.50000000e+00
  4.06349544e+04  7.90283031e+01  8.41335897e+05  1.50000000e+00
